gene_id,replicate1 24h,replicate2 24h,replicate1 48h,replicate2 48h,mock,24h mean,48h mean,mock mean,24h norm,48h norm,mock norm,fold-change 24h,fold-change 48h
METTL25,370,431,274,205,453,400.5,239.5,453.0,0.011360413002779826,0.006423494702963659,0.025558564658090723,-15.283208145486157,-16.10579311538366
METTL26,758,337,651,431,243,547.5,541.0,243.0,0.015530152606796391,0.014509856510661124,0.013710223425863236,-13.933596686965876,-14.031635440852567
METTL27,867,432,798,487,150,649.5,642.5,150.0,0.01842344131162421,0.017232130883733404,0.008463100880162491,-12.99113231289663,-13.087573767488243
METTL2A,560,618,473,477,695,589.0,475.0,695.0,0.01670732399160379,0.012739707657234813,0.03921236741141954,-15.34424468162904,-15.735393185466162
METTL2B,705,852,451,504,632,778.5,477.5,632.0,0.02208260055596528,0.012806758750167627,0.0356578650417513,-14.804726856946697,-15.590731546327593
METTL3,1614,1648,970,1027,1342,1631.0,998.5,1342.0,0.04626425370170761,0.026780206517366234,0.07571654254118709,-14.824127227336929,-15.612858059829813
METTL4,386,475,306,319,539,430.5,312.5,539.0,0.012211380268905656,0.00838138661660185,0.030410742496050552,-15.429771373204293,-15.972736804276657
METTL5,792,812,701,560,2098,802.0,630.5,2098.0,0.02274919158109718,0.016910285637655894,0.11837057097720605,-16.49283987397098,-16.92075412332265
METTL6,407,408,325,337,640,407.5,331.0,640.0,0.01155897203154252,0.00887756470430468,0.03610923042202663,-15.756771183617554,-16.137548409153744
METTL7A,10132,9123,6545,5767,11881,9627.5,6156.0,11881.0,0.2730895784875475,0.16510661123776318,0.6703340103814037,-15.408922484718136,-16.134898854299244
METTL7B,22,16,3,5,9,19.0,4.0,9.0,0.0005389459352130255,0.00010728174869250368,0.0005077860528097495,-14.027496825847358,-16.356232722515916
METTL8,303,374,222,219,427,338.5,220.5,427.0,0.009601747319453112,0.0059139063966742655,0.024091627172195894,-15.440579573894123,-16.13976513513657
METTL9,2689,3414,2540,2151,5874,3051.5,2345.5,5874.0,0.08655755375276564,0.06290733538956685,0.33141503046716314,-16.05032401310009,-16.51075548590247
MEX3A,294,170,247,246,110,232.0,246.5,110.0,0.006580813524706416,0.00661123776317554,0.0062062739787858276,-14.028878056245718,-14.022223598220348
MEX3B,25,23,31,32,29,24.0,31.5,29.0,0.0006807738129006637,0.0008448437709534665,0.0016361995034980816,-15.378517832255048,-15.067008792701257
MEX3C,953,1359,665,875,1147,1156.0,770.0,1147.0,0.03279060532138197,0.02065173662330696,0.06471451139697586,-15.094223331363775,-15.761242761507164
MEX3D,605,350,370,389,333,477.5,379.5,333.0,0.013544562319169456,0.010178355907201288,0.01878808395396073,-14.585520781996783,-14.997730012729399
MFAP1,1728,1416,1531,1439,2021,1572.0,1485.0,2021.0,0.044590684744993475,0.039828349202091995,0.11402617919205597,-15.46796744196976,-15.63091411176521
MFAP2,938,398,795,642,223,668.0,718.5,223.0,0.018948204459068474,0.019270484108890974,0.012581809975174904,-13.522694945294882,-13.49836327453657
MFAP3,850,1240,578,643,933,1045.0,610.5,933.0,0.0296420264367164,0.016373876894193375,0.0526404874746107,-14.941945381732145,-15.798193506937958
MFAP3L,45,69,24,42,41,57.0,33.0,41.0,0.0016168378056390764,0.0008850744267131554,0.002313247573911081,-14.630161328301972,-15.499465606333231
MFAP4,43,41,63,48,36,42.0,55.5,36.0,0.0011913541725761616,0.0014885342631084887,0.002031144211238998,-14.883106916512183,-14.561816856165809
MFAP5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
MFF,1613,1978,1264,1183,3497,1795.5,1223.5,3497.0,0.050930390877630904,0.03281480488131957,0.19730309185285488,-16.067231480881688,-16.70141141569193
MFGE8,627,429,514,447,152,528.0,480.5,152.0,0.014977023883814602,0.012887220061687006,0.008575942225231325,-13.309032731933762,-13.525842613743436
MFHAS1,732,890,544,586,1034,811.0,565.0,1034.0,0.02300448176093493,0.015153547002816146,0.05833897540058677,-15.455961703946292,-16.058221134085986
MFN1,1712,2533,1044,1219,1573,2122.5,1131.5,1573.0,0.060205934078402454,0.03034732466139198,0.08874971789663733,-14.673253454823916,-15.661589807222397
MFN2,4548,4296,2852,3192,1679,4422.0,3022.0,1679.0,0.1254325750269473,0.08105136113718654,0.0947303091852855,-13.708402542969436,-14.338406290845803
MFNG,4,2,5,3,0,3.0,4.0,0.0,8.509672661258297e-05,0.00010728174869250368,0.0,inf,inf
MFRP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
MFSD1,2830,3320,2083,1982,3857,3075.0,2032.5,3857.0,0.08722414477789754,0.05451253855437844,0.21761453396524486,-15.43239207336343,-16.11053151473997
MFSD10,3376,1860,3172,2440,194,2618.0,2806.0,194.0,0.0742610767572474,0.07525814670779134,0.010945610471676822,-11.351162798090517,-11.33192126964083
MFSD11,833,800,532,498,879,816.5,515.0,879.0,0.02316049242639133,0.01381252514415985,0.0495937711577522,-15.21190961743034,-15.957598454146424
MFSD12,819,409,641,551,123,614.0,596.0,123.0,0.01741646338004198,0.015984980555183048,0.006939742721733243,-12.78591899781769,-12.909653705950682
MFSD13A,144,113,122,106,37,128.5,114.0,37.0,0.0036449764565723037,0.003057529837736355,0.0020875648837734148,-13.309328154283701,-13.56287107253781
MFSD14A,1630,2516,855,1323,520,2073.0,1089.0,520.0,0.05880183808929483,0.02920745608153413,0.02933874971789664,-13.11036274976767,-14.11988729538515
MFSD14B,3129,4212,2275,2291,4352,3670.5,2283.0,4352.0,0.10411584501049527,0.06123105806624648,0.24554276686978108,-15.351201292298423,-16.11705541809924
MFSD14C,157,128,152,114,163,142.5,133.0,163.0,0.004042094514097691,0.0035671181440257477,0.009196569623109907,-15.299409383027603,-15.47975343980349
MFSD2A,1694,1288,1106,887,246,1491.0,996.5,246.0,0.04229307312645374,0.026726565643019982,0.013879485443466486,-12.505949300904428,-13.168096231573784
MFSD2B,2,5,5,5,7,3.5,5.0,7.0,9.92795143813468e-05,0.00013410218586562962,0.00039494470774091627,-16.10549933784863,-15.671734548243844
MFSD3,454,184,418,282,29,319.0,350.0,29.0,0.009048618596471322,0.009387153010594073,0.0016361995034980816,-11.646067719211334,-11.593077604368844
MFSD4A,1042,1246,795,861,1037,1144.0,828.0,1037.0,0.03245021841493164,0.022207321979348264,0.05850823741819002,-14.963828179883466,-15.511020942387503
MFSD4B,213,258,109,125,110,235.5,117.0,110.0,0.006680093039087763,0.003137991149255733,0.0062062739787858276,-14.007275801760507,-15.097302715014857
MFSD5,1353,1021,1176,942,621,1187.0,1059.0,621.0,0.03366993816304533,0.028402842966340353,0.03503723764387272,-14.170844576427205,-14.416270305301747
MFSD6,5530,7375,3389,3288,7294,6452.5,3338.5,7294.0,0.1830288761558972,0.0895400295024809,0.41153238546603477,-15.282351301203413,-16.313817880516734
MFSD6L,177,105,113,72,39,141.0,92.5,39.0,0.0039995461507914,0.0024808904385141477,0.002200406228842248,-13.251350204312086,-13.940328479419538
MFSD8,838,1061,555,554,1457,949.5,554.5,1457.0,0.02693311397288251,0.014871932412498323,0.082204919882645,-15.723260309763644,-16.580049232976403
MFSD9,460,501,349,305,534,480.5,327.0,534.0,0.013629659045782038,0.008770282955612177,0.03012863913337847,-15.257802648762434,-15.893856827263074
MGA,1066,1757,679,922,903,1411.5,800.5,903.0,0.04003800987122029,0.0214697599570873,0.0509478672985782,-14.461068101879794,-15.360132306038203
MGAM,339,407,146,157,147,373.0,151.5,147.0,0.010580359675497817,0.004063296231728577,0.008293838862559242,-13.762139862429756,-15.142806082437016
MGAM2,24,25,8,6,6,24.5,7.0,6.0,0.0006949566006694275,0.00018774306021188144,0.00033852403520649965,-13.07575199445458,-14.963915299737154
MGARP,2,5,6,10,2,3.5,8.0,2.0,9.92795143813468e-05,0.00021456349738500737,0.00011284134506883322,-14.298144415791025,-13.1863077210736
MGAT1,3504,2179,2592,2486,764,2841.5,2539.0,764.0,0.08060078288988484,0.06809708998256672,0.04310539381629429,-13.21049116583305,-13.453691869461846
MGAT2,1381,1416,981,1012,1307,1398.5,996.5,1307.0,0.03966925738923243,0.026726565643019982,0.07374181900248251,-15.007878225167872,-15.577625152029976
MGAT3,768,456,504,741,98,612.0,622.5,98.0,0.017359732228966925,0.016695722140270885,0.005529225908372828,-12.462821339271187,-12.519087538233368
MGAT4A,286,447,286,293,466,366.5,289.5,466.0,0.010395983434503885,0.0077645165616199545,0.02629203340103814,-15.4520160943691,-15.873074327738646
MGAT4B,3112,2367,2983,2665,995,2739.5,2824.0,995.0,0.07770749418505701,0.0757409145769076,0.05613856917174453,-13.644355164973662,-13.681336063233433
MGAT4C,0,1,0,0,1,0.5,0.0,1.0,1.4182787768763829e-05,0.0,5.642067253441661e-05,-16.10549933784863,inf
MGAT4D,19,22,6,7,45,20.5,6.5,45.0,0.0005814942985193169,0.00017433284162531848,0.0025389302640487473,-16.239800429560223,-17.977721099262183
MGAT5,3885,4912,2287,2653,3228,4398.5,2470.0,3228.0,0.12476598400181539,0.06624647981762102,0.18212593094109683,-14.65912830442259,-15.572437257879342
MGAT5B,4,0,3,0,0,2.0,1.5,0.0,5.6731151075055314e-05,4.0230655759688886e-05,0.0,inf,inf
MGEA5,5242,6343,2900,3248,4377,5792.5,3074.0,4377.0,0.16430759630112896,0.08244602387018908,0.2469532836831415,-14.701255582735493,-15.696132940021878
MGLL,6093,4283,3559,3459,1023,5188.0,3509.0,1023.0,0.14716060588869348,0.09411291404049886,0.05771834800270819,-12.76312700334226,-13.408053918416762
MGME1,719,822,558,518,699,770.5,538.0,699.0,0.02185567595166506,0.014429395199141746,0.03943805010155721,-14.964996836709282,-15.563994003892414
MGMT,2272,1375,2261,1411,1528,1823.5,1836.0,1528.0,0.05172462699268168,0.04924232264985919,0.08621078763258858,-14.850433681548267,-14.921386205695542
MGP,25,22,16,17,48,23.5,16.5,48.0,0.0006665910251318999,0.0004425372133565777,0.002708192281651997,-16.13587298689215,-16.726876102436304
MGRN1,947,756,418,523,55,851.5,470.5,55.0,0.0241532875702048,0.012619015689955746,0.0031031369893929138,-11.152996331694748,-12.089616521869724
MGST1,8280,9121,6896,6254,19245,8700.5,6575.0,19245.0,0.24679468996425938,0.17634437441330295,1.0858158429248477,-16.250812791797763,-16.735728592704778
MGST2,2328,1579,1955,1629,2868,1953.5,1792.0,2868.0,0.055412151812560276,0.04806222341424165,0.16181448882870683,-15.659483106366862,-15.864782107717904
MGST3,2032,1477,2054,1544,1859,1754.5,1799.0,1859.0,0.049767402280592274,0.04824996647445353,0.10488603024148048,-15.188966160365945,-15.233639304741601
MIA,136,35,128,85,35,85.5,106.5,35.0,0.0024252567084586145,0.0028563765589379106,0.0019747235387045812,-13.816929839907699,-13.58088111779273
MIA2,4276,5639,3073,3163,3667,4957.5,3118.0,3667.0,0.14062234072729335,0.08362612310580662,0.2068946061837057,-14.670486831444085,-15.420287059087482
MIA3,2187,3235,1317,1674,2165,2711.0,1495.5,2165.0,0.07689907528223748,0.04010996379240982,0.12215075603701196,-14.781041249625005,-15.720046835568336
MIB1,1895,3256,1155,1387,1612,2575.5,1271.0,1612.0,0.07305553979690248,0.034088775647043046,0.09095012412547958,-14.429498541653308,-15.52919543459661
MIB2,2209,1424,1944,1588,996,1816.5,1766.0,996.0,0.05152606796391899,0.04736489204774038,0.056194989844278946,-14.238555619501227,-14.360040025493216
MICA,429,253,262,259,221,341.0,260.5,221.0,0.009672661258296932,0.0069867238835993025,0.01246896863010607,-14.479773968215891,-14.949070718186524
MICAL1,1400,848,1014,881,886,1124.0,947.5,886.0,0.03188290690418109,0.02541236422153681,0.04998871586549312,-14.762235906182722,-15.089488476570166
MICAL2,427,578,297,462,135,502.5,379.5,135.0,0.014253701707607647,0.010178355907201288,0.007616790792146243,-13.20933514883317,-13.695167242708965
MICAL3,3057,2518,1720,1722,1310,2787.5,1721.0,1310.0,0.07906904181085835,0.04615797237494971,0.07391108102008576,-14.016094344578413,-14.79262743545821
MICALCL,304,411,303,346,270,357.5,324.5,270.0,0.010140693254666136,0.008703231862679362,0.015233581584292485,-14.70051550323371,-14.921048650125293
MICALL1,1737,1279,1172,1338,412,1508.0,1255.0,412.0,0.04277528791059171,0.033659648652273035,0.023245317084179644,-13.233579151763184,-13.579336599418685
MICALL2,2707,1576,1793,1699,671,2141.5,1746.0,671.0,0.06074488001361548,0.04682848330427786,0.037858271270593546,-13.43126233215777,-13.806638833644346
MICB,134,109,172,178,50,121.5,175.0,50.0,0.0034464174278096105,0.0046935765052970365,0.0028210336267208303,-13.824543024017576,-13.378952799015996
MICU1,1854,1912,1390,1428,1921,1883.0,1409.0,1921.0,0.053412378737164576,0.03778999597693442,0.1083841119386143,-15.134323856899929,-15.633493628429493
MICU2,2019,2401,1523,1374,4231,2210.0,1448.5,4231.0,0.06268792193793613,0.0388494032452729,0.23871586549311669,-16.04245165392619,-16.73274672215955
MICU3,80,115,52,39,85,97.5,45.5,85.0,0.0027656436149089466,0.0012203298913772294,0.0047957571654254115,-14.907559960236721,-16.087904017012608
MID1,2129,2827,1373,1491,2558,2478.0,1432.0,2558.0,0.07028989618199354,0.03840686603191632,0.1443240803430377,-15.151339414589668,-16.02329249269098
MID1IP1,5846,3903,4239,3752,4226,4874.5,3995.5,4226.0,0.13826799795767855,0.10716105672522462,0.2384337621304446,-14.899537862570035,-15.267224433908206
MID2,872,1369,499,565,897,1120.5,532.0,897.0,0.031783627389799736,0.01426847257610299,0.0506093432633717,-14.784536579257498,-15.939989460491674
MIDN,4735,2393,2560,2537,413,3564.0,2548.5,413.0,0.10109491121574857,0.06835188413571142,0.02330173775671406,-11.996215687746155,-12.560873054587669
MIEF1,391,371,115,238,15,381.0,176.5,15.0,0.010807284279798038,0.004733807161056725,0.0008463100880162492,-10.438742745963827,-11.62967394341094
MIEF2,1061,545,782,768,108,803.0,775.0,108.0,0.02277755715663471,0.02078583880917259,0.006093432633716994,-12.211130662494783,-12.343142723075472
MIEN1,1360,985,1432,1018,1042,1172.5,1225.0,1042.0,0.03325863731775118,0.032855035537079254,0.05879034078086211,-14.9352666927244,-14.952881249462177
MIER1,1221,1877,1045,1259,2062,1549.0,1152.0,2062.0,0.04393827650763034,0.03089714362344106,0.11633942676596705,-15.518206526427171,-16.026211336999395
MIER2,1036,548,791,655,210,792.0,723.0,210.0,0.022465535825721902,0.019391176076170042,0.011848341232227487,-13.190388235435144,-13.402701401788606
MIER3,990,1811,735,1092,1354,1400.5,913.5,1354.0,0.03972598854030748,0.02450046935765053,0.07639359061160009,-15.056785093349122,-15.75405882602111
MIF,5428,2598,5232,3528,1873,4013.0,4380.0,1873.0,0.11383105463209849,0.11747351481829153,0.10567591965696231,-14.00616908131168,-13.960727750828111
MIF4GD,813,587,680,599,283,700.0,639.5,283.0,0.01985590287626936,0.017151669572214027,0.015967050327239902,-13.798946468848184,-14.010165415023847
MIGA1,588,805,321,306,477,696.5,313.5,477.0,0.019756623361888014,0.008408207053774977,0.026912660798916722,-14.55936525125289,-15.791831544277073
MIGA2,1800,1020,1390,1258,235,1410.0,1324.0,235.0,0.039995461507914,0.03551025881721872,0.013258858045587903,-12.520536837127475,-12.692137260831382
MIIP,520,266,508,334,75,393.0,421.0,75.0,0.011147671186248369,0.011291404049886013,0.0042315504400812455,-12.715932526085904,-12.697449988503086
MILR1,1,2,5,10,0,1.5,7.5,0.0,4.2548363306291484e-05,0.0002011532787984444,0.0,inf,inf
MINDY1,708,730,488,490,328,719.0,489.0,328.0,0.020394848811482385,0.013115193777658575,0.018505980591288648,-13.973203382027416,-14.610169070739452
MINDY2,734,1202,734,829,912,968.0,781.5,912.0,0.02745787712032677,0.02096017165079791,0.05145565335138795,-15.019526114738778,-15.40909567223868
MINDY3,957,1300,637,668,1671,1128.5,652.5,1671.0,0.03201055199409996,0.017500335255464666,0.09427894380501016,-15.671804652717983,-16.542969647677545
MINDY4,1850,1735,1017,919,642,1792.5,968.0,642.0,0.05084529415101832,0.025962183183585893,0.036222071767095465,-13.624171421381668,-14.593873970921312
MINDY4B,3,6,1,1,10,4.5,1.0,10.0,0.00012764508991887445,2.682043717312592e-05,0.0005642067253441661,-16.25750243129368,-18.508235815960965
MINK1,5907,4164,3411,3953,740,5035.5,3682.0,740.0,0.14283485561922052,0.09875284967144965,0.04175129767546829,-12.338961475946236,-12.871415270240009
MINOS1,489,434,533,355,1509,461.5,444.0,1509.0,0.013090713110569013,0.01190827410486791,0.08513879485443467,-16.81468959072954,-16.95126894525018
MINOS1-NBL1,1,0,1,0,5,0.5,0.5,5.0,1.4182787768763829e-05,1.341021858656296e-05,0.00028210336267208303,-18.427427432735993,-18.508235815960965
MINPP1,851,917,635,626,1000,884.0,630.5,1000.0,0.025075168775174447,0.016910285637655894,0.05642067253441661,-15.283381063119286,-15.85173944540747
MIOS,837,1305,647,635,1042,1071.0,641.0,1042.0,0.03037953140069212,0.017191900227973716,0.05879034078086211,-15.065896135376883,-15.887266736733368
MIOX,1,0,8,2,1,0.5,5.0,1.0,1.4182787768763829e-05,0.00013410218586562962,5.642067253441661e-05,-16.10549933784863,-12.86437962618624
MIP,6,1,5,3,1,3.5,4.0,1.0,9.92795143813468e-05,0.00010728174869250368,5.642067253441661e-05,-13.298144415791025,-13.1863077210736
MIPEP,2767,2632,2052,1822,3220,2699.5,1937.0,3220.0,0.0765728711635559,0.051951186804344913,0.18167456556082148,-15.359867809401353,-15.919544455472328
MIPOL1,1739,2062,1249,1070,2442,1900.5,1159.5,2442.0,0.05390877630907131,0.031098296902239506,0.13777928232904535,-15.467183512974067,-16.260868101415003
MIR1-1HG,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
MIS12,909,878,617,691,776,893.5,654.0,776.0,0.02534464174278096,0.017540565911224354,0.04378244188670729,-14.902088260994269,-15.433073737762648
MIS18A,476,363,306,250,721,419.5,278.0,721.0,0.011899358937992852,0.0074560815341290065,0.040679304897314375,-15.886827786649631,-16.561222097590917
MIS18BP1,900,1766,498,584,891,1333.0,541.0,891.0,0.037811312191524366,0.014509856510661124,0.050270819228165196,-14.524319894281579,-15.906104558768709
MISP,3758,2128,3242,2851,1453,2943.0,3046.5,1453.0,0.08347988880694389,0.08170846184792813,0.08197923719250734,-14.087246498541077,-14.118189683689135
MISP3,465,159,463,285,81,312.0,374.0,81.0,0.008850059567708629,0.010030843502749095,0.004570074475287745,-13.159947121871006,-12.979263264070589
MITD1,658,688,572,510,1801,673.0,541.0,1801.0,0.019090032336756112,0.014509856510661124,0.10161363123448432,-16.52561910914459,-16.921405403153063
MITF,290,349,206,243,212,319.5,224.5,212.0,0.009062801384240086,0.006021188145366769,0.011961182577296321,-14.513747671464836,-15.103656540895653
MIXL1,1,4,5,4,7,2.5,4.5,7.0,7.091393884381914e-05,0.00012069196727906664,0.00039494470774091627,-16.59092616501887,-15.823737641688895
MKI67,1294,2096,552,828,1043,1695.0,690.0,1043.0,0.04807965053610938,0.018506101649456885,0.058846761453396526,-14.40495322234469,-15.782378611927836
MKKS,1036,1278,1059,898,2393,1157.0,978.5,2393.0,0.0328189708969195,0.026243797773903715,0.13501466937485895,-16.15393087027964,-16.476484361985296
MKL1,1010,636,724,756,146,823.0,740.0,146.0,0.023344868667385263,0.01984712350811318,0.008237418190024826,-12.61057527630702,-12.844750819437309
MKL2,4325,7896,2428,2809,4264,6110.5,2618.5,4264.0,0.17332784932206274,0.07022931473783023,0.2405777476867524,-14.586416340581419,-15.889774554383427
MKLN1,1494,2220,1155,1335,1955,1857.0,1245.0,1955.0,0.05267487377318886,0.03339144428054177,0.11030241480478448,-15.179694130107926,-15.837330586312873
MKNK1,1020,965,702,684,872,992.5,693.0,872.0,0.0281528337209962,0.018586562960976265,0.049198826450011286,-14.918760370595237,-15.517780503713315
MKNK2,5633,3993,3871,5347,1413,4813.0,4609.0,1413.0,0.1365235150621206,0.12361539493093737,0.07972241029113067,-13.337324380217696,-13.480615419070894
MKRN1,4923,4824,3549,3427,4355,4873.5,3488.0,4355.0,0.13823963238214104,0.09354968485986322,0.24571202888738433,-14.943213812284217,-15.506580399782903
