,ID_REF,CB-C-1,CB-C-4,CB-C-5,CB-C-6,CB-C-7,CB-C-8,CB-C-9,CB-C-10,CB-SA-1,CB-SA-2,CB-SA-3,CB-SA-4,CB-SA-5,CB-SA-6,CB-SA-7,CB-SA-8,CB-SA-11
13465,ENSG00000173431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13466,ENSG00000173432,8,0,85,0,0,0,0,0,0,0,0,0,0,0,0,15,0
13467,ENSG00000173436,186,110,271,154,184,55,208,131,301,90,105,119,138,72,137,299,147
13468,ENSG00000173442,702,480,1700,6120,788,1106,1311,1010,1791,1438,1014,2457,1499,1054,1568,2698,2086
13469,ENSG00000173451,27,17,21,15,4,8,29,2,29,11,17,20,18,28,23,39,19
13470,ENSG00000173452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13471,ENSG00000173456,222,61,378,451,120,107,166,179,229,183,128,140,139,102,136,352,105
13472,ENSG00000173457,225,140,361,115,131,161,197,145,153,122,219,164,148,257,277,722,116
13473,ENSG00000173464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13474,ENSG00000173465,208,146,493,388,216,143,233,295,647,244,328,249,210,276,383,964,296
13475,ENSG00000173467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
13476,ENSG00000173473,106,47,179,93,37,71,111,69,101,100,98,113,126,58,98,203,94
13477,ENSG00000173480,77,105,93,338,112,102,324,230,179,80,228,286,300,162,233,679,130
13478,ENSG00000173482,82,23,103,23,14,12,20,38,8,20,7,37,19,18,35,129,21
13479,ENSG00000173486,492,437,739,399,157,172,353,476,425,382,286,555,282,365,477,2246,249
13480,ENSG00000173511,368,193,633,206,200,211,301,264,258,181,311,283,282,271,353,1185,158
13481,ENSG00000173517,31,8,35,28,15,22,20,35,41,34,21,16,38,6,53,65,31
13482,ENSG00000173530,26,15,41,14,8,16,32,7,13,10,12,17,29,8,25,31,16
13483,ENSG00000173531,65,23,269,321,68,83,143,235,559,195,122,63,95,69,101,245,187
13484,ENSG00000173535,1018,901,1107,1180,1242,1501,2315,1296,2610,1462,1038,4246,2398,1829,3175,1174,2867
13485,ENSG00000173540,54,35,86,78,27,25,46,44,46,48,36,64,42,36,52,157,44
13486,ENSG00000173542,238,80,347,586,88,123,173,149,351,129,141,69,123,85,110,144,191
13487,ENSG00000173545,100,49,141,73,45,62,104,72,105,61,63,145,83,98,139,224,62
13488,ENSG00000173546,51,0,98,0,0,0,0,0,0,0,0,1,0,0,0,16,1
13489,ENSG00000173548,37,4,75,5,4,6,11,3,5,7,7,15,16,8,11,42,6
13490,ENSG00000173557,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13491,ENSG00000173559,214,76,122,130,63,139,250,75,196,150,116,802,210,101,389,316,390
13492,ENSG00000173567,3,3,1,17,0,2,4,0,2,2,22,5,1,2,3,22,4
13493,ENSG00000173572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13494,ENSG00000173575,110,33,133,195,56,31,56,62,174,62,46,56,83,22,56,120,106
13495,ENSG00000173578,0,1,9,1,1,0,11,0,0,1,1,1,1,0,0,2,30
13496,ENSG00000173581,111,31,169,38,32,74,81,61,55,50,81,47,53,61,90,254,35
13497,ENSG00000173585,8,10,4,6,6,10,12,2,14,6,18,16,15,7,25,31,9
13498,ENSG00000173588,23,13,55,17,7,12,25,6,30,14,16,35,23,16,30,50,16
13499,ENSG00000173597,51,40,54,46,34,64,104,43,106,79,42,139,115,41,145,67,166
13500,ENSG00000173598,2159,1189,2454,7108,1042,1048,1953,3606,6758,1060,1763,2130,1777,1601,1352,1051,2270
13501,ENSG00000173599,21,4,30,13,8,9,10,9,6,8,6,6,4,9,19,30,8
13502,ENSG00000173610,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0
13503,ENSG00000173611,8,7,17,8,2,11,13,12,8,5,25,17,15,6,23,33,14
13504,ENSG00000173612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13505,ENSG00000173614,30,48,70,26,16,22,46,42,26,22,31,52,51,27,50,66,48
13506,ENSG00000173621,107,26,242,18,25,23,43,42,41,33,57,24,34,32,123,119,31
13507,ENSG00000173626,11,7,8,12,4,6,12,9,10,6,5,25,11,5,11,41,9
13508,ENSG00000173627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13509,ENSG00000173638,183,163,212,154,207,180,292,144,239,259,184,595,342,220,404,320,265
13510,ENSG00000173641,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0
13511,ENSG00000173653,120,44,191,83,50,62,196,87,153,86,84,159,117,100,144,418,118
13512,ENSG00000173660,1687,800,2808,1312,900,671,1026,830,1718,1007,1090,594,1251,795,1539,2538,862
13513,ENSG00000173662,0,0,0,5,0,0,0,1,1,0,0,1,0,0,0,2,0
13514,ENSG00000173673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13515,ENSG00000173674,67,73,142,62,25,55,66,32,102,37,53,97,65,35,141,158,72
13516,ENSG00000173678,2,2,2,5,11,3,2,4,3,1,9,3,13,2,6,2,4
13517,ENSG00000173679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13518,ENSG00000173681,15,8,12,13,6,20,24,6,15,14,11,57,19,10,25,26,18
13519,ENSG00000173692,111,67,265,354,74,81,165,115,176,142,98,207,131,103,205,386,68
13520,ENSG00000173698,1,1,1,1,0,0,1,2,1,2,0,3,2,0,1,2,1
13521,ENSG00000173699,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
13522,ENSG00000173702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13523,ENSG00000173705,2,0,5,0,0,0,0,1,0,0,0,1,0,0,0,2,1
13524,ENSG00000173706,206,11,413,6,6,16,27,3,5,12,10,37,31,7,23,41,15
13525,ENSG00000173714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13526,ENSG00000173715,82,65,156,122,32,33,117,62,76,97,63,146,92,51,77,415,45
13527,ENSG00000173726,244,156,412,114,58,109,195,49,139,105,156,175,185,78,207,363,120
13528,ENSG00000173727,13,3,9,14,5,21,10,11,9,9,20,32,12,5,4,55,7
13529,ENSG00000173728,0,0,0,1,1,2,6,0,1,1,0,15,5,2,11,8,1
13530,ENSG00000173744,393,187,551,557,226,250,490,170,676,360,339,452,491,225,469,660,413
13531,ENSG00000173757,264,214,326,299,190,298,557,203,494,333,316,882,515,294,652,737,542
13532,ENSG00000173762,1004,1392,977,1675,1640,2041,3138,2433,1332,2401,2321,2464,2276,3088,4009,6800,1395
13533,ENSG00000173769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13534,ENSG00000173786,334,87,634,114,101,146,211,119,118,103,148,241,161,135,156,384,139
13535,ENSG00000173801,114,171,208,209,134,128,241,289,387,469,225,145,125,340,132,1539,199
13536,ENSG00000173805,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
13537,ENSG00000173809,2,1,1,1,0,1,1,1,0,1,0,3,1,1,1,1,1
13538,ENSG00000173810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13539,ENSG00000173812,9919,7132,13444,19197,7253,3646,7167,11377,16078,7791,6035,22644,10807,6097,8478,12061,6248
13540,ENSG00000173818,58,67,120,100,91,60,127,179,90,42,137,136,123,122,134,263,58
13541,ENSG00000173821,379,255,462,647,331,355,514,322,449,473,406,1842,550,371,495,1172,513
13542,ENSG00000173825,16,21,19,17,16,27,42,17,34,27,36,105,39,35,66,30,28
13543,ENSG00000173826,1,1,0,1,1,0,0,1,1,0,0,2,1,1,1,2,1
13544,ENSG00000173838,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0
13545,ENSG00000173846,93,114,88,81,70,121,162,85,118,136,104,194,156,138,193,520,101
13546,ENSG00000173848,96,33,172,274,28,54,87,40,228,41,36,15,74,20,37,157,87
13547,ENSG00000173852,28,4,34,59,2,7,8,3,34,4,7,131,8,49,67,21,7
13548,ENSG00000173867,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,0
13549,ENSG00000173868,13048,10295,15151,37470,33240,17999,15324,40215,24005,12195,23395,7467,11038,17881,13786,9948,17013
13550,ENSG00000173875,41,24,43,66,14,74,78,50,56,17,70,67,67,27,115,79,38
13551,ENSG00000173889,37,27,46,32,11,59,80,58,54,45,48,96,116,25,109,106,68
13552,ENSG00000173890,154,112,215,104,94,116,188,160,254,231,113,259,166,104,477,414,325
13553,ENSG00000173894,27,6,33,12,3,11,23,6,11,9,23,2,18,10,26,47,16
13554,ENSG00000173898,5,2,5,31,2,1,10,5,49,5,13,2,2,2,8,21,8
13555,ENSG00000173905,19,4,32,8,4,8,11,7,11,16,9,9,15,8,20,21,19
13556,ENSG00000173908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13557,ENSG00000173914,69,45,130,54,32,58,95,71,68,49,71,126,86,74,104,232,88
13558,ENSG00000173915,1155,641,1583,910,388,380,870,609,713,461,447,454,562,316,737,1225,339
13559,ENSG00000173917,42,36,58,84,18,64,54,17,27,65,77,47,59,23,61,149,37
13560,ENSG00000173918,55,0,95,1,0,1,4,3,0,2,1,3,2,1,1,391,1
13561,ENSG00000173926,441,201,1147,2276,264,334,614,642,1752,416,475,184,306,369,330,304,647
13562,ENSG00000173928,3,7,5,9,3,6,11,7,10,5,7,8,2,7,11,26,14
13563,ENSG00000173930,24,7,25,16,9,10,31,16,36,26,11,22,27,11,69,26,64
13564,ENSG00000173933,398,359,673,494,325,345,543,436,662,366,485,746,558,430,641,1657,414
13565,ENSG00000173947,1,0,1,0,0,0,1,0,0,0,2,2,2,0,2,19,3
13566,ENSG00000173950,51,27,78,32,19,25,31,30,23,34,29,63,24,34,65,121,28
13567,ENSG00000173954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13568,ENSG00000173960,27,9,34,29,11,11,26,10,14,15,16,31,22,11,21,70,16
13569,ENSG00000173966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13570,ENSG00000173976,0,2,0,2,3,1,0,5,1,0,0,1,1,0,1,3,0
13571,ENSG00000173988,2,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
13572,ENSG00000173991,13,17,24,10,15,5,15,10,6,3,7,19,7,14,17,53,4
13573,ENSG00000173992,812,567,1155,1590,816,572,1273,965,1548,912,1010,773,632,907,1119,1155,797
13574,ENSG00000174004,88,94,142,96,117,159,156,121,171,136,151,231,170,207,213,398,156
13575,ENSG00000174007,60,47,57,50,32,53,58,43,76,46,32,115,79,50,111,77,66
13576,ENSG00000174010,7,6,11,9,3,7,12,2,9,5,7,11,11,4,11,20,11
13577,ENSG00000174013,22,8,38,14,4,8,23,4,20,9,8,20,16,5,35,30,15
13578,ENSG00000174015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
13579,ENSG00000174016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13580,ENSG00000174021,1903,1229,3621,3137,1513,1211,2435,3326,2849,2070,1283,2703,2094,1627,2763,3603,1512
13581,ENSG00000174028,32,16,52,0,4,1,10,1,1,19,17,53,6,2,8,135,14
13582,ENSG00000174032,28,10,17,17,6,24,39,8,13,19,14,39,30,17,68,21,24
13583,ENSG00000174038,1,1,2,1,0,0,16,4,0,1,1,30,25,0,1,3,33
13584,ENSG00000174059,14,9,31,12,9,4,11,83,11,10,12,22,8,19,18,364,50
13585,ENSG00000174080,238,21,494,28,19,32,42,21,35,26,11,65,21,43,29,153,21
13586,ENSG00000174099,16,4,25,7,5,2,8,19,7,19,1,11,8,3,28,44,20
13587,ENSG00000174106,26,28,34,48,11,28,46,12,43,25,46,42,55,17,81,69,45
13588,ENSG00000174109,71,37,165,51,24,44,106,33,96,51,94,70,91,42,147,174,29
13589,ENSG00000174123,47,24,50,24,11,30,52,15,33,22,84,72,48,21,58,63,46
13590,ENSG00000174125,285,213,265,299,152,312,624,186,475,312,282,1079,726,214,678,424,734
13591,ENSG00000174130,37,34,43,43,20,52,69,32,68,51,34,267,90,46,108,58,96
13592,ENSG00000174132,81,51,116,29,16,62,107,12,47,27,41,128,106,97,157,81,76
13593,ENSG00000174136,73,2,111,5,2,2,5,2,5,2,5,14,10,3,8,13,4
13594,ENSG00000174137,7,3,3,7,1,6,9,6,11,7,11,8,15,4,13,20,7
13595,ENSG00000174145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13596,ENSG00000174151,67,66,46,51,37,85,121,32,97,37,135,176,159,62,145,148,86
13597,ENSG00000174156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
13598,ENSG00000174165,76,70,127,37,36,53,81,78,39,82,73,163,104,71,128,284,70
13599,ENSG00000174173,51,47,94,83,22,26,68,25,50,37,58,57,51,20,49,137,46
13600,ENSG00000174175,34,51,59,79,70,25,30,111,115,26,29,95,119,73,48,682,95
13601,ENSG00000174177,59,27,129,49,25,41,65,16,61,75,54,64,60,67,86,244,49
13602,ENSG00000174197,19,6,16,10,5,14,19,6,18,17,17,31,28,8,20,41,15
13603,ENSG00000174206,16,13,17,8,5,11,21,5,15,8,16,16,17,9,25,39,11
13604,ENSG00000174225,0,0,1,0,0,1,1,0,0,0,7,3,1,1,0,4,0
13605,ENSG00000174226,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0
13606,ENSG00000174227,113,81,145,141,71,182,334,42,144,118,216,290,341,123,308,344,181
13607,ENSG00000174231,349,137,522,239,165,131,190,207,198,309,182,421,212,199,189,673,254
13608,ENSG00000174233,69,1,152,8,1,0,2,3,4,3,3,1,2,2,2,83,8
13609,ENSG00000174236,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,4,0
13610,ENSG00000174238,632,448,822,1116,708,428,569,1059,958,641,443,1629,669,511,619,1166,523
13611,ENSG00000174243,210,126,440,203,126,164,255,113,290,208,182,336,265,200,311,464,197
13612,ENSG00000174255,2,1,2,3,3,4,2,1,1,3,3,6,3,1,9,7,1
13613,ENSG00000174276,81,95,105,107,58,64,60,119,126,80,71,94,96,85,97,251,75
13614,ENSG00000174279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13615,ENSG00000174282,142,43,245,101,46,81,131,53,74,79,93,222,133,78,129,287,76
13616,ENSG00000174292,10,7,10,12,8,7,38,12,9,17,11,30,19,33,20,36,18
13617,ENSG00000174306,24,21,78,11,4,12,16,12,11,24,32,15,31,10,14,22,11
13618,ENSG00000174307,108,0,213,1,4,3,1,5,0,0,0,3,5,0,2,98,0
13619,ENSG00000174326,1,3,2,2,9,1,4,2,2,7,11,5,3,4,8,46,4
13620,ENSG00000174327,26,13,38,24,27,56,60,49,43,34,33,78,54,43,62,151,29
13621,ENSG00000174332,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
13622,ENSG00000174339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13623,ENSG00000174343,0,0,1,0,0,0,5,0,5,0,0,1,0,0,2,1,0
13624,ENSG00000174348,3,0,6,0,0,2,0,3,1,0,0,1,0,0,2,53,0
13625,ENSG00000174353,95,107,173,159,52,108,199,196,145,117,215,316,201,138,280,580,130
13626,ENSG00000174358,125,49,71,478,47,146,89,55,331,214,107,15,42,26,46,16,55
13627,ENSG00000174370,1,1,3,0,0,0,4,0,0,0,0,6,2,0,0,3,0
13628,ENSG00000174371,38,1,67,37,2,0,6,4,9,6,2,5,3,1,7,23,8
13629,ENSG00000174373,23,14,21,32,11,14,36,12,19,16,30,52,40,14,47,79,29
13630,ENSG00000174384,26,13,21,21,20,42,39,17,23,30,48,54,39,19,22,130,35
13631,ENSG00000174405,21,6,15,8,3,10,17,3,13,13,19,9,24,5,26,23,21
13632,ENSG00000174408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13633,ENSG00000174417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,ENSG00000174418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
13635,ENSG00000174428,6,7,9,3,20,7,8,9,6,4,9,31,10,8,41,33,13
13636,ENSG00000174429,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,1
13637,ENSG00000174437,143,25,284,61,17,37,68,35,65,79,60,102,73,39,87,222,75
13638,ENSG00000174442,12,3,18,27,4,7,17,3,33,9,17,16,11,4,21,17,16
13639,ENSG00000174444,24668,23159,39042,15218,9509,15981,28252,11717,22813,16142,25044,19474,23926,17261,29096,49860,13140
13640,ENSG00000174446,114,109,206,117,58,81,126,58,99,46,101,160,104,64,176,240,63
13641,ENSG00000174448,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
13642,ENSG00000174450,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13643,ENSG00000174453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13644,ENSG00000174456,54,66,112,51,38,67,89,43,137,61,63,201,161,42,115,185,71
13645,ENSG00000174460,1,0,4,0,0,0,1,0,0,0,1,2,1,0,0,1,0
13646,ENSG00000174469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13647,ENSG00000174473,0,0,2,0,0,1,0,0,3,1,3,0,0,1,4,13,0
13648,ENSG00000174482,1,0,1,1,0,1,1,0,0,1,2,1,1,1,2,5,1
13649,ENSG00000174483,42,33,100,85,49,68,73,54,56,35,70,149,64,24,56,208,53
13650,ENSG00000174485,182,95,419,936,73,115,217,81,712,166,137,108,149,114,180,215,184
13651,ENSG00000174495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13652,ENSG00000174498,0,0,3,0,0,2,2,4,2,0,0,1,0,0,0,16,3
13653,ENSG00000174500,49,33,71,58,31,80,150,25,83,69,113,84,114,61,96,174,69
13654,ENSG00000174501,10,6,5,3,2,4,6,5,3,7,3,9,8,1,10,21,5
13655,ENSG00000174502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13656,ENSG00000174514,3,2,6,2,0,1,11,1,3,1,4,13,3,2,19,12,5
13657,ENSG00000174516,37,13,71,19,28,21,38,25,22,19,25,54,32,28,38,75,31
13658,ENSG00000174521,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13659,ENSG00000174527,5,0,3,2,0,16,6,0,5,10,5,17,14,14,34,22,8
13660,ENSG00000174529,28,13,21,11,13,9,15,9,21,10,8,34,18,9,16,33,10
13661,ENSG00000174547,526,239,1082,171,131,191,342,226,242,181,294,250,232,203,366,744,222
13662,ENSG00000174562,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13663,ENSG00000174564,7,1,6,3,1,1,1,2,14,4,1,3,3,2,3,8,3
13664,ENSG00000174567,0,0,3,7,3,3,6,6,6,0,2,6,4,0,15,12,0
13665,ENSG00000174572,3,0,0,2,0,0,0,0,0,0,0,0,0,0,11,2,0
13666,ENSG00000174574,381,141,476,413,97,150,352,168,386,263,366,256,314,114,338,305,266
13667,ENSG00000174576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13668,ENSG00000174579,100,55,107,113,31,123,157,23,114,79,111,145,218,66,203,144,125
13669,ENSG00000174586,29,21,36,7,24,21,39,11,21,33,35,62,38,40,39,142,11
13670,ENSG00000174599,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13671,ENSG00000174600,14,8,23,112,22,22,22,10,25,27,16,29,29,28,12,40,7
13672,ENSG00000174606,71,28,105,53,19,57,95,22,48,44,68,107,113,39,109,197,66
13673,ENSG00000174607,1,1,4,0,1,1,1,0,0,1,3,3,0,1,4,2,3
13674,ENSG00000174611,1,5,2,2,5,2,3,6,5,2,2,33,4,4,7,3,3
13675,ENSG00000174628,15,17,28,16,14,13,33,15,26,10,21,88,37,14,20,76,30
13676,ENSG00000174640,0,1,0,1,1,1,0,1,7,1,0,0,3,0,0,236,6
13677,ENSG00000174652,73,53,118,119,42,45,141,36,99,87,72,84,117,47,161,243,78
13678,ENSG00000174667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13679,ENSG00000174669,26,11,34,15,10,18,28,13,15,16,21,33,17,17,20,116,12
13680,ENSG00000174672,11,0,26,3,3,0,1,2,0,0,2,5,1,3,3,14,5
13681,ENSG00000174677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,ENSG00000174678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13683,ENSG00000174684,110,11,257,5,4,9,26,7,12,5,10,26,16,13,12,79,11
13684,ENSG00000174695,99,74,162,104,46,74,148,42,138,68,77,146,111,62,180,164,109
13685,ENSG00000174697,5,1,1,1,2,1,3,2,4,3,2,1,2,1,2,616,5
13686,ENSG00000174705,58,1,84,1,1,3,1,2,3,4,1,3,2,1,3,37,3
13687,ENSG00000174715,8,0,4,0,3,0,3,0,0,0,0,0,7,0,0,3,10
13688,ENSG00000174718,499,288,466,509,194,345,553,190,649,444,327,1388,800,241,585,816,629
13689,ENSG00000174720,188,69,169,133,59,84,109,145,132,135,159,214,151,53,182,428,146
13690,ENSG00000174721,2,5,4,2,1,4,7,1,2,3,6,9,3,3,7,10,3
13691,ENSG00000174738,29,14,41,19,6,16,28,7,15,12,20,48,28,11,24,54,23
13692,ENSG00000174740,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13693,ENSG00000174744,220,120,307,123,148,146,213,177,209,176,175,349,159,182,289,637,99
13694,ENSG00000174748,22230,20138,40380,18366,5351,7726,11787,17401,17182,10046,10748,16119,8099,17099,27585,59322,11602
13695,ENSG00000174749,17,13,15,16,3,13,24,7,15,11,13,22,16,9,25,46,14
13696,ENSG00000174775,246,195,727,104,117,471,551,170,162,342,478,127,474,318,616,1107,186
13697,ENSG00000174776,1,1,3,2,1,1,20,1,0,0,1,1,8,0,1,1,4
13698,ENSG00000174780,99,98,157,144,31,36,77,41,106,62,79,92,70,34,91,145,49
13699,ENSG00000174788,73,26,36,29,92,76,101,65,69,37,22,50,120,38,111,473,40
13700,ENSG00000174791,51,27,121,18,26,28,18,29,31,31,22,74,32,39,15,125,17
13701,ENSG00000174792,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,62,0
13702,ENSG00000174796,30,13,27,66,13,28,48,42,40,28,41,69,80,23,71,55,31
13703,ENSG00000174799,22,9,19,16,6,13,24,6,7,9,14,28,30,5,22,41,19
13704,ENSG00000174804,3,0,5,0,1,0,1,1,1,0,0,1,0,0,1,22,0
13705,ENSG00000174807,41,17,37,18,24,22,60,13,20,34,56,58,75,32,60,295,22
13706,ENSG00000174808,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13707,ENSG00000174827,3,2,7,6,0,5,5,3,3,2,10,7,4,4,8,16,4
13708,ENSG00000174837,61,85,114,94,89,102,182,58,165,96,108,167,121,93,157,200,205
13709,ENSG00000174839,82,21,53,31,12,25,77,15,36,44,48,73,85,20,75,138,26
13710,ENSG00000174840,19,9,21,18,7,14,20,7,19,14,20,28,25,13,24,39,22
13711,ENSG00000174842,17,7,17,14,6,8,20,7,20,11,20,34,15,3,30,45,9
13712,ENSG00000174844,0,1,0,0,0,0,0,0,0,0,4,2,5,0,1,7,1
13713,ENSG00000174851,531,229,1110,857,282,310,405,509,493,379,369,335,288,232,340,1052,178
13714,ENSG00000174871,26,5,56,20,3,13,16,34,1,5,20,50,10,18,12,38,13
13715,ENSG00000174876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13716,ENSG00000174885,86,148,111,153,112,139,252,205,243,201,112,355,375,143,281,270,258
13717,ENSG00000174886,701,583,980,412,337,417,735,608,646,568,518,339,401,587,698,817,414
13718,ENSG00000174891,188,46,144,153,58,60,109,55,158,95,93,64,83,28,118,82,113
13719,ENSG00000174898,8,0,8,2,0,39,39,0,12,0,0,65,11,0,50,8,18
13720,ENSG00000174899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721,ENSG00000174903,1188,721,2131,2115,1049,1092,1350,2057,1775,1279,842,2671,883,1080,1590,4101,1272
13722,ENSG00000174912,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
13723,ENSG00000174914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13724,ENSG00000174915,116,53,181,91,44,97,112,54,79,59,96,69,113,90,74,347,82
13725,ENSG00000174917,562,539,944,196,270,366,581,324,382,317,547,529,340,440,517,1198,232
13726,ENSG00000174928,5,2,7,1,1,2,4,1,4,2,8,5,2,1,6,6,8
13727,ENSG00000174930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13728,ENSG00000174937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13729,ENSG00000174938,93,0,153,0,0,0,0,0,0,0,0,0,0,0,0,5,6
13730,ENSG00000174939,36,0,74,2,1,1,1,0,1,0,0,1,1,3,1,2,16
13731,ENSG00000174943,117,104,136,139,75,96,182,186,172,79,171,340,230,98,253,336,139
13732,ENSG00000174944,73,21,54,65,30,67,93,8,67,38,59,51,98,31,141,139,50
13733,ENSG00000174945,3,1,4,2,1,2,2,13,6,5,2,17,3,2,2,15,1
13734,ENSG00000174946,258,371,83,329,104,426,513,43,168,74,169,139,521,76,414,960,103
13735,ENSG00000174948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13736,ENSG00000174950,1,0,0,2,0,0,4,0,1,0,1,0,4,1,0,0,0
13737,ENSG00000174951,11,10,30,41,12,16,44,44,31,4,23,155,56,32,25,69,30
13738,ENSG00000174953,82,42,73,77,19,69,72,38,76,62,118,78,67,35,91,114,51
13739,ENSG00000174957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13740,ENSG00000174963,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13741,ENSG00000174970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13742,ENSG00000174977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13743,ENSG00000174982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13744,ENSG00000174989,13,5,24,30,5,8,18,7,23,14,16,26,18,9,10,51,13
13745,ENSG00000174990,4,2,0,0,6,9,0,0,0,0,0,0,0,0,0,1,0
13746,ENSG00000174992,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,2,0
13747,ENSG00000174996,101,18,189,43,15,40,62,37,26,32,45,67,63,32,59,230,32
13748,ENSG00000175003,19,16,15,37,50,9,32,53,30,7,3,218,35,25,88,120,19
13749,ENSG00000175018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13750,ENSG00000175029,294,122,400,446,134,109,253,372,300,237,211,198,306,142,414,336,325
13751,ENSG00000175040,412,237,984,1466,197,249,471,426,1239,424,319,127,256,349,505,385,454
13752,ENSG00000175048,11,4,22,49,5,30,21,6,23,15,19,21,39,19,31,57,18
13753,ENSG00000175054,4,3,9,13,2,6,22,1,8,8,8,21,10,4,16,17,7
13754,ENSG00000175063,1155,22,2407,644,60,24,109,179,242,197,48,48,45,62,145,328,147
13755,ENSG00000175065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13756,ENSG00000175066,21,10,27,11,7,12,20,13,11,30,47,39,35,19,66,48,38
13757,ENSG00000175073,27,19,36,53,10,19,37,13,69,17,20,61,31,13,43,43,34
13758,ENSG00000175077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13759,ENSG00000175084,9,18,25,3,16,6,6,19,26,8,17,6,7,13,20,365,18
13760,ENSG00000175087,7,3,9,12,3,6,14,3,7,4,9,8,14,4,21,12,9
