"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"617","EIF4G1",466.805121471688,-2.01094458875059,0.911463448486638,-2.20628110988926,0.0273643231842218,0.153361764731032
"618","EIF4H",412.263587910727,-2.02588975403368,0.980989900072325,-2.06514843209326,0.0389089580468648,0.185329050508168
"619","ELAC2",48.0705726674139,-3.93983800325695,1.46200285065942,-2.69482238114647,0.00704261617966452,0.0749228315406077
"620","ELK3",48.0671525620711,-5.65275322523423,1.78715822300336,-3.1629842016644,0.00156160805807045,0.031285297163385
"621","ELP2",61.4872199072422,-2.99014365128264,1.349843516006,-2.2151779934685,0.0267478497517778,0.151185979556982
"622","EMC9",29.4144127610564,-4.9348602424854,1.86551859190941,-2.64530209663279,0.0081618014117393,0.0810567142881858
"623","EMP1",1278.81685533011,-2.09610143428245,0.881179452695604,-2.37874524635169,0.0173716769451666,0.12072461132123
"624","EMP2",276.446450913736,-2.07960842504247,0.958945962124573,-2.16863984747903,0.0301100374580062,0.161818548164275
"625","ENDOD1",39.3191737103342,-5.35602971642671,1.83714293592445,-2.91541262886633,0.00355218551613982,0.0504431756290022
"626","ENG",425.809090453644,-3.50468530151646,1.17146553832488,-2.99171011596972,0.00277419554515919,0.0447388422830088
"627","ENGASE",24.5407979987315,-3.5798418254117,1.65089517466405,-2.16842467065796,0.0301263903160981,0.161824371297521
"628","ENKD1",18.1933885123886,-4.23341668162833,1.9285762685077,-2.19509943721545,0.0281564655862822,0.155823614769409
"629","ENO2",160.283130198977,-5.17812856516028,1.45577736688574,-3.55695086552797,0.000375184295816047,0.0117292128821784
"630","ENOSF1",17.3174632944876,-4.16189374688319,1.93462179760533,-2.15126995469335,0.0314548983017983,0.165841562942891
"631","ENTPD6",46.8360953386593,-5.61940261896572,1.75227088328952,-3.20692575135214,0.00134161617967627,0.0289465916079348
"632","EP400",57.735915157951,-3.12957447903633,1.35532019332344,-2.30910340925575,0.0209378436298487,0.133468363104826
"633","EPAS1",2866.91609403222,-2.74919904021788,0.989681061097488,-2.77786364545484,0.00547175746975318,0.0639357063555063
"634","EPB41L1",46.9775744339128,-3.6889088725405,1.70916891830888,-2.15830561451495,0.0309040784987812,0.164433938422317
"635","EPB41L4A-AS1",64.5981789085671,-2.85165344212602,1.30686246109298,-2.18206087252752,0.0291050404406553,0.158918714066448
"636","EPC1",57.4261143529247,-3.75143847394063,1.39073043307691,-2.69745910833402,0.00698708655083575,0.0744961199856713
"637","EPHA2",149.646077123229,-3.12722436753827,1.28176564414412,-2.43977858341369,0.0146962664130402,0.111092033841226
"638","EPHA4",18.1828391134277,-4.2323691176901,1.9364464807869,-2.18563702105014,0.0288421718601892,0.157887054428866
"639","EPHA7",35.1982872914435,5.29582969274753,1.73131839897904,3.05884214935305,0.00222194191529389,0.0387943005243568
"640","EPHB4",74.320181799075,-5.20832751075697,1.64893098182213,-3.1586085580135,0.0015852425661424,0.0315204516247227
"641","EPSTI1",923.824725137361,4.46160131762463,0.931398278874256,4.79021855507098,1.66599750904735e-06,0.000149629166109185
"642","ERBB2",31.1679298999289,-3.28784115485664,1.56623000756891,-2.09920710174618,0.0357986482525387,0.178622445471001
"643","ERCC1",117.0419623598,-3.75799471521308,1.28228625424661,-2.93069874434632,0.00338200579980963,0.0493698312209124
"644","ERRFI1",501.758421832003,-5.2264009621998,1.2657219449115,-4.12918570560553,3.64050277677187e-05,0.00192660677306012
"645","ESF1",24.1988951107489,-4.65433207967863,1.85278902758142,-2.51206802846532,0.0120025948685278,0.0994112778558765
"646","ETS1",998.725067662478,-2.37421697188222,0.983081187789256,-2.41507720966703,0.0157318745062155,0.115264530427634
"647","ETV1",20.2458807452783,-4.3830021027911,1.96425656439471,-2.23137963860731,0.0256559924274546,0.147853294043591
"648","EVI2A",107.484541950819,2.63572820205593,1.10723117630739,2.38046783585527,0.0172906704335665,0.120477662889505
"649","EVI2B",750.862048541732,4.10350814316272,0.902489740798955,4.54687511409268,5.44482840911214e-06,0.000412173510569789
"650","EVI5",19.1638211416003,-4.31073323506014,1.90988407246567,-2.25706538800283,0.0240039892475093,0.142837887728862
"651","EXO1",17.8526441647671,4.37369397664533,2.01154550930427,2.17429531492829,0.0296829640488444,0.160500027035537
"652","EXOC2",28.3452252809407,-3.79753813219847,1.62325433793757,-2.3394597158591,0.0193116541037201,0.128801076268864
"653","EXOSC7",39.3105242209119,-5.36427883028032,1.77149940784858,-3.02810083171014,0.00246095958660443,0.0415306523866779
"654","EXOSC8",30.1984585853709,-3.24094811827774,1.53225703461495,-2.11514650940544,0.0344174622784589,0.174865983028395
"655","EZR",649.188787870818,-2.20779519954366,0.925472213042093,-2.38558777716997,0.0170518525541997,0.119560433024128
"656","F2RL3",45.7412769577381,-5.58197158745015,1.77580263397916,-3.14335133907435,0.00167025231748053,0.032386210584448
"657","F5",53.8350468751262,4.86882079313954,1.15571453574251,4.21282301343686,2.52198676403603e-05,0.00144475760677048
"658","F8A1",25.4883723584298,3.69226066756955,1.29286324941095,2.8558787398836,0.00429179012124807,0.0558964923670552
"659","FABP6",26.6128604241456,4.66088393477998,1.67827462225626,2.77718787674565,0.00548314746055236,0.0639935530040294
"660","FAM107A",1342.37039061784,-3.49186217043029,1.43801041540765,-2.42825930397758,0.0151714917798897,0.113071357161232
"661","FAM110D",36.3527956621147,-5.22140686574937,2.01728559732457,-2.58833299195427,0.00964417003533158,0.0879594785150121
"662","FAM118A",48.4000779477401,-5.66507545306291,1.76737247276395,-3.20536589788763,0.00134890886056027,0.0289465916079348
"663","FAM118B",15.8044186497476,-4.02671330124466,1.96125804711902,-2.05312773969732,0.040060190258624,0.187940635839264
"664","FAM129B",213.742048729235,-2.00236798062604,0.98213440413718,-2.03879221844912,0.0414707692752208,0.190427735172786
"665","FAM131A",17.5483725097662,-4.18101466793826,1.93255944842744,-2.16345979490588,0.0305058328320172,0.163283240582686
"666","FAM13A",15.6022634987368,-4.00753659512964,1.96906834361992,-2.03524504779871,0.0418262224085602,0.191614296914698
"667","FAM13B",30.1514235935209,-4.9766814481722,1.81105254762665,-2.74794977909065,0.0059969193814847,0.0676463539583206
"668","FAM160A2",57.9049079293079,-3.41596917510727,1.36800825040038,-2.49703843095062,0.0125235383407575,0.101326032143369
"669","FAM160B2",50.8536541615241,-5.73777472903672,1.75261255673092,-3.27384093363976,0.00106096316726331,0.024494014195516
"670","FAM168B",171.430174613978,-2.45987935327264,1.03959326629267,-2.3661940039732,0.0179720239932501,0.123148224606079
"671","FAM174B",18.7707348042183,-4.28037201850347,1.91728658871488,-2.23251549543907,0.0255809122591506,0.14758111492786
"672","FAM193A",36.0575605833623,-3.05132542990891,1.47022634805066,-2.075412016629,0.0379483654384649,0.183313058973033
"673","FAM199X",26.5818455873763,-4.79195948128331,1.83628234475061,-2.60959840679299,0.00906485696762851,0.0850924305960381
"674","FAM207A",19.7666560025904,-4.35670014654302,1.90218892763196,-2.29036142690973,0.0220003736447652,0.13689022931382
"675","FAM20B",62.4895070444152,-3.24714793247357,1.33628158053952,-2.42998779580763,0.0150993312528249,0.112771467665566
"676","FAM20C",32.7574836017512,-4.00909498638455,1.63728368070343,-2.44862575351763,0.014340236171984,0.109573051875044
"677","FAM214B",48.6768401606099,-4.60310696958096,1.55205779963377,-2.96580898640961,0.0030188792388033,0.0466386037504918
"678","FAM219B",72.4752080859302,-3.47066216568858,1.32199542404953,-2.62532086159366,0.00865673476153229,0.0831768585700084
"679","FAM32A",109.116041626398,-4.6999779114539,1.33155712725566,-3.52968552024543,0.000416053890893502,0.0125622197597987
"680","FAM3A",37.9963836006019,-3.58689081969683,1.54473194532961,-2.32201504639142,0.020232125460899,0.131869659061874
"681","FAM53B",23.4829211824576,-4.60655987466005,1.88574101414208,-2.44283803561213,0.0145722754592606,0.110707509187988
"682","FAM81A",17.9866798945327,3.97645806369611,1.84828075329498,2.1514361693196,0.03144178891484,0.165841562942891
"683","FAM84B",21.7174765321923,-3.39288542905279,1.68783576580964,-2.01019879882996,0.0444101525010887,0.196189577409979
"684","FAM8A1",246.329285215342,3.14356625050761,0.959534646110801,3.276136263812,0.00105237772851453,0.0244585508043792
"685","FAR2",94.7781144272233,2.29400408610191,0.994315757353786,2.30711830636883,0.0210482256782857,0.133902770530153
"686","FARP1",102.995675471138,-3.7621230431929,1.28153121365369,-2.93564682866128,0.00332853044554236,0.0486562284991144
"687","FASTK",38.9493294797865,-4.26917649284853,1.59882530350247,-2.67019572651012,0.00758070435948399,0.0778268839486444
"688","FASTKD2",48.0140877472807,-3.93836242931268,1.47136222585734,-2.6766776801123,0.00743561283720037,0.0772574753418133
"689","FBP1",189.655356226436,-3.27052361890724,1.33670245504423,-2.44671026567317,0.0144166678837882,0.109998449411366
"690","FBXL5",325.624178783231,1.95409625577251,0.964302797287349,2.02643429145858,0.0427202998872475,0.192659463065978
"691","FBXO31",55.9230085209005,-4.80356380390613,1.56804280179029,-3.0634137017317,0.00218827310281103,0.0386070969015548
"692","FBXW4",67.1772699973392,-3.32666293402543,1.41965949223392,-2.34328228157776,0.0191149148179846,0.127730055006936
"693","FBXW5",73.7723529263303,-6.27934067921084,1.71427184861455,-3.66297835683745,0.000249299609991591,0.00883718336754274
"694","FCAR",56.530544856013,3.0377410710785,1.09195231133902,2.78193565738546,0.00540357518698224,0.0635594781705191
"695","FCER1G",23554.6983924978,6.98357470913912,0.86393643847569,8.08343576925726,6.29671263954616e-16,7.79870827286446e-13
"696","FCER2",26.2781589164354,5.49510237046507,1.73697851831906,3.16359834765423,0.00155831691279228,0.031278489851842
"697","FCGR1A",59.0303637194386,3.29161854001342,1.15578530647252,2.84794980657742,0.00440018638423589,0.0565936593448203
"698","FCGR1B",13.7107061060882,3.97121888420226,1.70286825216052,2.33207641234944,0.0196966716819497,0.129978410015755
"699","FCGR2A",963.174390328996,3.15970564886864,0.903656103505618,3.4965797681341,0.000471263573858038,0.0136834283719109
"700","FCGR2B",74.5978765130507,2.46998976670961,1.21862077589621,2.0268731795526,0.0426753840497878,0.192659463065978
"701","FCGR3A",300.084944369587,2.27592324491826,0.900944248144561,2.52615325488273,0.0115319163167385,0.0968425111923886
"702","FCGR3B",890.512926962475,5.64704101042561,1.26113051415237,4.47776098274897,7.54299855746499e-06,0.00053651475645647
"703","FCN1",498.441802788319,4.66875199115287,1.25608560900143,3.71690588419722,0.000201677528340204,0.00757935618918257
"704","FCRLA",10.1529524536714,4.7287297656048,1.89042387770422,2.50141241939215,0.0123699033613788,0.100794824753131
"705","FDCSP",168.085503820467,11.4692613471953,1.33526269497711,8.58951679721118,8.73358378489352e-18,2.31396302380754e-14
"706","FDPS",96.7933998060179,-3.46707346941254,1.27355769733606,-2.72235288331635,0.0064818886523503,0.0711201570002774
"707","FEM1C",261.716342909725,2.02147802502214,0.926449612262844,2.18196219013433,0.0291123233326171,0.158918714066448
"708","FENDRR",64.2265277247372,-6.05638567713279,1.90068403142344,-3.18642424359039,0.00144043205548616,0.0299915499490026
"709","FES",104.315707510091,-5.0804071064279,1.59920970990825,-3.17682357413861,0.00148897585358246,0.0305651813579009
"710","FFAR2",1122.52639728794,7.29372565601757,0.860703834051652,8.47414100815992,2.36820439758142e-17,4.18303836759465e-14
"711","FGD4",105.965377753064,2.20678988863299,1.06830338902456,2.06569586065616,0.0388572063955427,0.185329050508168
"712","FGD5",99.2666823410169,-2.89436859185832,1.2578127146201,-2.3011125251127,0.021385271545532,0.1350662144455
"713","FGF1",15.6093452671328,-4.00637949976006,1.98696721922633,-2.01632893637773,0.0437655910305981,0.194909418065154
"714","FGF2",88.7357020965211,-2.60196725645485,1.27209852187037,-2.04541331643807,0.0408141272047688,0.189464791991301
"715","FGFR1",379.274779496954,-3.20740042559893,1.14141909928586,-2.81001117609271,0.00495397796649461,0.0607665028806827
"716","FGG",75.5717938922483,2.98431268632953,1.22203991250495,2.4420746456736,0.014603126831808,0.110862419887894
"717","FGL2",224.174657978009,3.85931036110322,0.973110826789187,3.96595151842792,7.31037219504756e-05,0.00352160566014155
"718","FGR",2250.73816544234,3.94524143975586,0.920135923901132,4.28767243759931,1.80555083230402e-05,0.00109972573107805
"719","FHL1",381.468933736257,-3.0004992330365,1.24973852077173,-2.40090161515039,0.0163547330189217,0.117271624177627
"720","FHL3",161.31046336625,2.59146121700434,0.932053758689496,2.78037741154334,0.00542957552403537,0.0635830291753888
"721","FHOD1",83.4471522864858,-4.77750894951251,1.59510083284343,-2.99511407125035,0.00274342223189862,0.0446617339687582
"722","FIBP",67.8085756734652,-4.45004288923035,1.42504143056992,-3.12274632425995,0.00179172104807804,0.0341319925412942
"723","FIS1",184.780369127128,-2.5768195561741,1.11018312621665,-2.32107613178696,0.0202827353189007,0.132037118494907
"724","FIZ1",61.823366401916,2.31344781881228,1.14619030626401,2.01838019931693,0.0435516799516642,0.194423211511262
"725","FKBP1A",3399.68565980842,2.25865004611193,0.850024487948087,2.65715879734735,0.00788023144439255,0.0796895924119009
"726","FLAD1",39.5868552674768,-3.64948408464372,1.4863692451018,-2.45530112835036,0.0140766616268091,0.108655833882682
"727","FLG",301.879420321404,9.86372393321385,3.34957569993139,2.94476817867287,0.00323196720209247,0.0478387893461429
"728","FLJ23867",18.1922869560262,-4.23451691701534,1.92081565786351,-2.20454102385094,0.0274863181751821,0.15363074733976
"729","FLNA",1049.41896483505,-2.1608762060409,0.944622967950465,-2.28755416643036,0.0221634976223432,0.137201371379435
"730","FLNC",133.816226204039,-2.81642606881865,1.09885470239957,-2.56305593693909,0.0103755330901313,0.0917078745402464
"731","FLOT1",1711.7368469619,1.96968213409579,0.865371787701607,2.27611087175281,0.0228393745482545,0.139430015277881
"732","FLT1",361.904636148927,-1.9803670156269,0.980474624346343,-2.01980445638474,0.0434036747241703,0.194238486414597
"733","FLYWCH1",26.7718773528426,-4.79833336569976,1.86359761036827,-2.57476900539251,0.0100307051830963,0.0900130512535606
"734","FLYWCH2",29.1301540676972,-4.91663571771463,1.89152664827203,-2.59929497805708,0.0093415461931872,0.0865390354384948
"735","FOS",1671.75890622002,-6.09668776502946,1.00921904742693,-6.04099554063446,1.53166212845193e-09,3.31276637496603e-07
"736","FOSB",943.749132305451,-5.40662560031577,1.11452191318882,-4.85107159970194,1.22796203534581e-06,0.000116195907594597
"737","FOXJ2",52.203719159615,-3.25960922658509,1.3779399926251,-2.36556689263023,0.0180024907967256,0.123148224606079
"738","FOXK2",78.230761190864,-3.14364150042281,1.28521688267712,-2.44600078227619,0.0144450687081729,0.110018222193891
"739","FOXN3",106.277844729323,-2.99397059040904,1.23583287192571,-2.42263388393591,0.0154084468140519,0.113705229494138
"740","FOXO4",28.21841156128,-3.78358671776548,1.67622158024672,-2.25721155386186,0.0239948588100293,0.142837887728862
"741","FPR1",1327.4998923519,4.92150400802689,1.00421987387202,4.90082315245445,9.5435936740345e-07,9.45261736050632e-05
"742","FPR2",124.628897502041,3.34020747464206,1.15314913078296,2.89659627317599,0.00377234876053497,0.0524663414227686
"743","FRA10AC1",16.6613243949543,-4.10342848695309,1.95433434173182,-2.09965531451331,0.0357591731158283,0.178622445471001
"744","FREM2",38.0322137893866,4.42702399949728,1.39719126098785,3.16851681162626,0.00153218887443428,0.0309888123878902
"745","FRMD6",79.5084162225364,-3.41640955947259,1.47794621783131,-2.31159261294753,0.0208001441075143,0.133196330665521
"746","FTH1",42246.2435668148,1.85292444139938,0.853446589644316,2.17110767549216,0.0299230339803368,0.161386419401328
"747","FUT1",40.0982873364709,-5.38740543452153,1.81247510683982,-2.97240244248919,0.00295479096791459,0.0460779614179964
"748","FUT7",17.7121393385355,4.66402707512429,1.89148045869024,2.46580769771944,0.0136704704695683,0.106872070833391
"749","FXYD6",150.816180556174,-3.42528514517438,1.28625256019056,-2.66299578417704,0.00774483844374253,0.0787713990660109
"750","FZD4",68.6784835910375,-6.17148618993539,1.7504508428492,-3.52565524198903,0.000422436506179665,0.0126826688172581
"751","G6PD",225.671775700909,2.36361161565222,0.914946906576004,2.58333199299786,0.00978511122324185,0.0888625610487722
"752","GAB4",17.2485447859371,9.12712670639669,2.3270873594079,3.92212465488145,8.77715597747453e-05,0.00399228751284442
"753","GABARAP",1980.08805311578,1.87550363321103,0.871999724874478,2.15080759742327,0.0314913891930865,0.165877605699966
"754","GABRE",20.1513960537364,-4.38522067298118,1.89445248244216,-2.3147694194621,0.0206255543462641,0.132918912981101
"755","GADD45A",405.334122745384,-3.01573613225455,1.05367994735637,-2.86209881835645,0.00420845670749674,0.0556819278227846
"756","GADD45B",3758.23567895709,-2.55660824262911,0.900304010289645,-2.83971659951465,0.0045153629054747,0.0576433794122181
"757","GADD45G",36.72009022715,-5.26168890833827,1.80285799538979,-2.91852654052249,0.00351689935384539,0.0500969077312546
"758","GAK",101.620619139561,-6.74430411645637,1.69118241534004,-3.98792232894659,6.66544772130606e-05,0.00322558972376263
"759","GAL",56.0442402864098,-5.84633751095874,2.02084199125174,-2.89302060045646,0.00381556270564422,0.052891933109227
"760","GALNT15",18.2302640076662,-4.23172516676795,1.96472279703571,-2.15385354776389,0.0312516588227367,0.165298200450137
"761","GALNT18",70.9622707702248,-4.51683681678745,1.43710916428226,-3.14300188812956,0.00167224761320857,0.032386210584448
"762","GALT",21.9094907307783,-4.49882028905932,1.94836687810154,-2.3090211292459,0.0209424087852323,0.133468363104826
"763","GAPT",247.035157306837,6.86740327532376,1.01061788642571,6.79525206070905,1.08123318143537e-11,3.95134801960416e-09
"764","GAPVD1",51.2192467811088,-3.23173599875186,1.38624111967652,-2.33129428414732,0.0197378474178029,0.130169077121266
"765","GAS5",407.828952821176,-2.08434169342232,0.965825515455291,-2.15809342377931,0.0309205689522963,0.164433938422317
"766","GAS6",158.028296201277,-7.3701573950545,1.78001762906738,-4.14049685503171,3.46554360735244e-05,0.00186435691120412
"767","GATA2",56.2437136289172,-5.88344182381997,1.74972684459203,-3.36249160376331,0.000772424750675356,0.0199662378235547
"768","GBA2",115.219151174263,-2.5679669654267,1.17306770077592,-2.1891038034106,0.0285892961632507,0.157353229542634
"769","GBP1",2379.67643884696,3.89045349452291,1.07244677510995,3.62764249454155,0.000286020927340271,0.00959256262010188
"770","GBP1P1",109.230991184894,3.68696834148141,0.975709008177444,3.77875812417516,0.000157612422265609,0.00620703126193486
"771","GBP3",974.365658662308,4.55810326933415,1.10393564175884,4.12895742914141,3.64411860276593e-05,0.00192660677306012
"772","GBP4",1818.62846280612,3.49788052935445,0.922341236007471,3.79239308923852,0.000149202490979374,0.0059445413511256
"773","GBP5",918.030160321352,5.38203771945952,1.07441506960987,5.00927236753464,5.46362059295155e-07,5.9295477210076e-05
"774","GCA",609.464231297357,3.51165473660511,0.961137702973367,3.65364372424626,0.000258544957640835,0.00889629695155055
"775","GCFC2",21.6925820908142,-4.49340998384705,1.87815775099407,-2.39245610836937,0.0167360297143325,0.118720510650934
"776","GCH1",1872.15594954589,4.48478904653707,0.900115078862611,4.98246185610407,6.27803689591788e-07,6.45967330319783e-05
"777","GCHFR",42.9642788290749,-5.47964986364426,1.872320505473,-2.92666231429215,0.0034262066887284,0.0495615786870063
"778","GCNT3",12.7185443784246,4.77156693433636,1.65948569295164,2.87532875673633,0.00403607011714369,0.0544432285903442
"779","GDE1",54.4779119889377,-2.79892704996358,1.34323584589669,-2.08371974178156,0.0371856674076933,0.181526348773254
"780","GDPD5",16.2931758485514,-4.07180297566734,1.95327988878228,-2.08459780856382,0.0371058235852414,0.181526348773254
"781","GEM",670.372626826154,-3.31251089819562,1.30911585748034,-2.53034204670871,0.01139513791348,0.0961570423901331
"782","GET4",49.7984280827429,-4.63820730771718,1.53695253395982,-3.01779476283972,0.00254621283182044,0.0425851716288098
"783","GFER",22.1591553895451,-4.52178212387853,1.89479447215502,-2.38642353581269,0.0170131449081037,0.119560433024128
"784","GGA1",52.3497132235114,-3.61370540826493,1.41319569668444,-2.55711605741739,0.010554399781138,0.0919864546714646
"785","GGA2",119.644538279002,-4.21497463765802,1.27568948376795,-3.30407571065683,0.000952900943391922,0.0226604261250333
"786","GGA3",45.84290322574,-3.86927452197154,1.46096987598635,-2.64842868122744,0.00808669098373695,0.080780865594785
"787","GIMAP4",374.956616435979,1.82346647615373,0.89759628681716,2.03149957607297,0.0422043425008474,0.192048785669378
"788","GIMAP6",88.6740353090275,-3.54705075003471,1.32858080436972,-2.66980430423834,0.00758954664690882,0.0778268839486444
"789","GIMAP7",40.4060046406487,-3.22463474893676,1.46226938878737,-2.20522618722867,0.0274382264473704,0.153537809354486
"790","GINS4",11.1808498618176,4.19574672207295,1.73189926634174,2.42262746085433,0.0154087192196811,0.113705229494138
"791","GIPC1",56.9795018832359,-4.13353100794664,1.60791564075814,-2.57073872731138,0.0101481856261017,0.0906833653165483
"792","GIT1",87.7527128255238,-2.56944197921812,1.23042371467463,-2.08825784855551,0.0367745815507792,0.181020443694918
"793","GJA4",121.541972918006,-4.00968134642822,1.29011365963089,-3.10800627254456,0.00188354070382579,0.0350821869580768
"794","GJC1",24.5986320502221,-3.58195364792871,1.66044919406966,-2.15721966123491,0.0309885532346322,0.164619893323625
"795","GK",403.945957336234,3.29776261213452,1.0292120342589,3.20416250720304,0.00135455996403654,0.0289465916079348
"796","GKN2",25.6361877876663,-4.73872602661867,1.84460446329105,-2.56896593330588,0.0102002484424693,0.0909951456172473
"797","GLDN",75.2858167992271,3.73155651639667,1.18559859424876,3.14740295281907,0.00164727777920152,0.032263025662171
"798","GLG1",134.686659178791,-2.38577202694322,1.15506266997509,-2.06549141354787,0.0388765271411222,0.185329050508168
"799","GLRX",702.793864143985,2.84804493128984,0.936882446318194,3.03991705947979,0.0023664330750324,0.0402545709853571
"800","GLT8D1",42.6458656229216,-5.48265616812963,1.76289338817675,-3.11003274781126,0.00187066602869193,0.0350063660321341
"801","GMDS",15.693218665965,-4.01596754173706,1.9651516741859,-2.04359164459952,0.0409939053998795,0.18958800518192
"802","GMFG",725.158905481985,2.82017175723892,0.902842105260562,3.12365998529169,0.00178616731893888,0.0341319925412942
"803","GMPPA",33.8900356349386,-5.14686523206771,1.79695765421885,-2.86421063956851,0.00418049912441238,0.0554504752447089
"804","GMPR",101.358559230345,2.82380268938017,1.04151812951855,2.71123719246779,0.00670326558760889,0.0724171342481947
"805","GNA12",82.7893415884621,-3.23118423617222,1.28602854314129,-2.51252917628067,0.0119869192711983,0.0994032632520809
"806","GNB5",16.7964616810823,-4.11236796026274,1.97525186651761,-2.08194612037648,0.037347391427727,0.181896899977505
"807","GNG11",308.769768588583,-2.33506069518432,0.987176415015329,-2.36539352001036,0.018010921696492,0.123148224606079
"808","GNG2",457.680913442308,3.83717630052335,0.950004479722653,4.03911390148769,5.36535076367991e-05,0.00266957687293332
"809","GNG5",2623.04280104613,3.65293163567131,0.875042994489555,4.17457388799759,2.98544315723632e-05,0.00168296417980801
"810","GNL1",196.820162175972,-4.18345375023059,1.19406186988274,-3.50354856456594,0.000459102932252765,0.0134780412077973
"811","GNL2",113.060317717559,-3.70586242776287,1.28289638111267,-2.88866854901307,0.0038687662961509,0.0531792285429406
"812","GNL3",193.439452249664,-2.96940326462395,1.15956442291598,-2.56079197148593,0.0104433869207551,0.0919844838404138
"813","GNLY",708.576557136708,2.98939545261912,0.913277878320646,3.27325945758817,0.00106314837987708,0.024494014195516
"814","GOLGA3",61.4514480540119,-3.50391626449557,1.35118966779867,-2.59320830228378,0.00950851609721643,0.0873064113816052
"815","GOLGA8A",60.6458268259334,-3.83236043025044,1.38199684973254,-2.77306017809818,0.00555318504532875,0.0641795584628071
"816","GOSR2",110.563553368182,-2.44522224596358,1.20093510931486,-2.03609855936229,0.0417404593820289,0.19141730356155
"817","GPATCH2",76.4043596407,3.25001658765916,1.14983707846702,2.82650181362401,0.00470594775693441,0.0592105035560143
"818","GPATCH3",19.5352351831105,-4.3375071012231,1.91590554170123,-2.26394621593484,0.0235774229598198,0.141331181294214
"819","GPD1L",39.1458736913199,-5.34561786808463,1.87012427938555,-2.85842921083351,0.00425744089555351,0.0557730019914414
"820","GPM6B",19.2024108651703,-4.31049698706073,1.93344085217277,-2.22944342063356,0.0257844159181347,0.148351378881863
"821","GPN2",18.3998096471406,-4.25121866425814,1.91787229105762,-2.2166328196513,0.0266481929483809,0.150703067698474
"822","GPN3",17.4952933264492,-4.17693949919872,1.93238432731311,-2.16154697601308,0.0306531123191865,0.163542873645958
"823","GPR141",38.7467695157184,7.19684103734624,1.29275413137117,5.56706094585276,2.59071802296821e-08,3.92234708677388e-06
"824","GPR146",79.9310095293219,-6.3705659244036,1.91294019525367,-3.33024834765355,0.000867685563493592,0.0212864157451507
"825","GPR65",122.974661706548,3.34478919197393,0.961844717668029,3.47747316228267,0.000506163719709946,0.0143048616039627
"826","GPR84",869.343069415941,6.28527946891282,0.930500064116978,6.75473297777513,1.43098552792214e-11,5.05519487497295e-09
"827","GPRC5B",22.0714038236755,-4.51698990340242,1.88766633337743,-2.39289636284427,0.0167159620092004,0.118657578950774
"828","GPSM3",418.330679585382,2.53811264666655,0.923694521304234,2.74778358875919,0.00599995968303655,0.0676463539583206
"829","GPX1",566.714578877992,-1.96542103597214,0.947008435737077,-2.07539971324797,0.0379495047543719,0.183313058973033
"830","GPX2",125.276334971539,6.34021074693226,1.05300667036411,6.02105468594982,1.73284195032197e-09,3.67293179790244e-07
"831","GRAMD1B",19.1859382381745,3.2914792452399,1.6372976168452,2.01031212125138,0.0443981647883791,0.196189577409979
"832","GRAP",28.3836334988856,-4.8880465465668,1.82245408708573,-2.68212328705808,0.00731564936425843,0.0763102873645776
"833","GRB10",189.545866543597,-3.45637864896167,1.1808956751322,-2.92691278471718,0.0034234486858115,0.0495615786870063
"834","GRB7",19.7125371566596,-4.33899132468748,2.02435080757235,-2.14339891507782,0.032081080144467,0.167981861349339
"835","GRIN2D",17.5415540364474,5.22141769016474,1.83962193134946,2.8383101990606,0.00453530832538034,0.0577706702312269
"836","GRPEL2",78.2333750840826,-6.35499565494705,1.7905749827371,-3.54913685057338,0.000386496159754799,0.0119072276194226
"837","GRSF1",85.8048814789811,-3.28329743075749,1.27548322666074,-2.5741596299571,0.0100483900629548,0.0900507815600188
"838","GSK3A",244.963214947451,2.06682229928317,0.895997874754387,2.30672678754928,0.0210700559243156,0.133953480915355
"839","GSN",986.210509920913,-3.34707988756088,1.20672200771045,-2.77369590193468,0.00554234594352324,0.0641795584628071
"840","GSS",37.3591424762018,-3.10396389831893,1.45013669311897,-2.14046297362691,0.0323173700107993,0.168802113048029
"841","GSTM2",28.0705815672785,-4.85253068175973,1.98074808331148,-2.44984747058147,0.0142916741616464,0.109359684306952
"842","GTF2B",291.032295221921,2.18622985823998,0.948621584785704,2.30463853374563,0.0211868259795244,0.134255882883219
"843","GTF3C5",50.629845934567,-3.91659415051869,1.62061117828475,-2.41673894577477,0.0156602439699853,0.114935779497164
"844","GTPBP2",543.221419220635,2.03029933447013,0.904345925092795,2.24504725253425,0.0247650992694111,0.145291372391177
"845","GTPBP4",117.857907891843,-2.47418820175961,1.21567638609595,-2.03523588189886,0.0418271442305271,0.191614296914698
"846","GTSF1",15.9433675540037,6.06944486894242,1.60810804526595,3.77427678868348,0.000160472515080378,0.00625252836331563
"847","GUCD1",76.0714691781056,-6.32363314308166,1.71403779944679,-3.68931953841545,0.000224854659037547,0.00824570822311393
"848","GUCY1A2",18.9116047273849,-4.27527234242962,2.04397667767276,-2.09164438573603,0.0364703388872311,0.180672403196549
"849","GUF1",101.12166286595,2.19412368659209,1.01838580787773,2.15451125655859,0.0312001001686348,0.165164166626969
"850","GUK1",461.773728852303,-2.41594403933866,0.999642587473399,-2.41680783673389,0.0156572805713774,0.114935779497164
"851","GUSBP11",19.8873038289714,-4.36540935239733,1.89990339897174,-2.29770069086668,0.0215788302173564,0.135576138348064
