"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"530","DGKD",100.550299040575,-3.18708472969987,1.26167676395427,-2.52607071855006,0.0115346259853847,0.0980503237526982
"531","DGKE",21.7030923157951,-4.49597736719306,1.86433083327245,-2.41157700497894,0.0158836972945651,0.116713015261231
"532","DHDDS",26.2381851215002,-4.77422752825563,1.8275615053853,-2.61234848413438,0.0089922541574755,0.0855742871199402
"533","DHPS",57.3827593242543,-2.6677508444094,1.31771928604468,-2.02452136252558,0.0429165362226727,0.194605860567528
"534","DHRS12",18.6110248240461,-4.26225634200007,1.95792392922478,-2.17692642619046,0.0294860573585432,0.161060066367634
"535","DHRS9",40.5591740656955,2.94892183653754,1.14649306450576,2.57212357216377,0.0101076807076775,0.0905411871005678
"536","DHX29",32.3051790831622,-5.07808206929164,1.79740143844979,-2.82523534290222,0.00472459003200873,0.0601444243551551
"537","DHX32",22.5022259032599,-4.5474294736363,1.8728870492006,-2.42803188562667,0.0151810085395588,0.1138415722034
"538","DHX9",188.670924630241,-2.43339052896279,1.05194785213456,-2.31322353482169,0.020710352251586,0.133488880918411
"539","DIDO1",87.2213029746655,-3.19698879886988,1.25643098957175,-2.54450011612621,0.0109434275369001,0.094968124749811
"540","DIP2A",44.5388136028308,-3.68829379560831,1.62295199732954,-2.27258341693232,0.0230512958992662,0.14006082514049
"541","DISP1",19.4061172829961,-4.32711524638441,1.92117959083356,-2.25232209785602,0.0243019246926679,0.144218515526262
"542","DKK3",264.677973388788,-2.81172970111191,1.10993366508262,-2.53324121032279,0.011301315508896,0.096638884854825
"543","DLG4",15.8514165533023,-4.0323513754437,1.94778778913967,-2.07022109796918,0.0384316444133443,0.185514132561001
"544","DLGAP1-AS1",116.168346695612,2.72537365408064,1.01016852630822,2.69793958443829,0.00697701015822961,0.0752224277482439
"545","DLL1",37.0655887088161,-5.27919029667928,1.77267906286532,-2.97808577269825,0.00290054801361006,0.0463401119325518
"546","DLL4",98.5508632712338,-3.1505853588856,1.24506924640516,-2.53044990708924,0.011391635002372,0.0972558567267896
"547","DLST",145.531823056152,-4.30421250194718,1.26931595740134,-3.39097013383426,0.000696456902376579,0.019167783025305
"548","DMBT1",108.258199912923,3.17701152708437,0.985897613592095,3.22245584458716,0.00127096753653576,0.0290747402695552
"549","DNAAF1",123.227278626678,5.00463754823703,1.03708137666968,4.82569416520442,1.39516465612362e-06,0.000129883763551821
"550","DNAAF3",12.7566834759946,4.22306841068265,1.63838374000905,2.57758198372948,0.00994942765884926,0.0901852112091255
"551","DNAJB2",123.125244374746,-3.21586797417567,1.21585572738198,-2.64494207803765,0.00817049016042845,0.0815981974417416
"552","DNAJB4",42.2390840033477,-4.39479359098176,1.55269971459846,-2.83042081457347,0.00464868167759361,0.0595872051920634
